V1	V2.x	V3	V4	V5	grp	DUP	len
NC_021696.1	Gnomon	non_coding	6146504	6152689	NA	NA	6185
NC_021684.1	Gnomon	exon	6152690	6152713	2934	NO	23
NC_021684.1	Gnomon	intron	6152714	6156185	2935	NO	3471
NC_021684.1	Gnomon	exon	6156186	6156216	2936	NO	30
NC_021684.1	Gnomon	intron	6156217	6156499	2937	NO	282
NC_021684.1	Gnomon	exon	6156500	6156646	2938	NO	146
NC_021684.1	Gnomon	intron	6156647	6157825	2939	NO	1178
NC_021684.1	Gnomon	exon	6157826	6157940	2940	NO	114
NC_021684.1	Gnomon	intron	6157941	6158047	2941	NO	106
NC_021684.1	Gnomon	exon	6158048	6158184	2942	NO	136
NC_021684.1	Gnomon	intron	6158185	6158778	2943	NO	593
NC_021684.1	Gnomon	exon	6158779	6158955	2944	NO	176
NC_021696.1	Gnomon	non_coding	6158956	6164963	NA	NA	6007
NC_021684.1	Gnomon	exon	6164964	6165124	2946	NO	160
NC_021684.1	Gnomon	intron	6165125	6165970	2947	NO	845
NC_021684.1	Gnomon	exon	6165971	6166035	2948	NO	64
NC_021684.1	Gnomon	intron	6166036	6167244	2949	NO	1208
NC_021684.1	Gnomon	exon	6167245	6167364	2950	NO	119
NC_021696.1	Gnomon	non_coding	6167365	6335168	NA	NA	167803
NC_021684.1	Gnomon	exon	6335169	6335674	2952	NO	505
NC_021684.1	Gnomon	intron	6335675	6351072	2953	NO	15397
NC_021684.1	Gnomon	exon	6351073	6351227	2954	NO	154
NC_021684.1	Gnomon	intron	6351228	6351302	2955	NO	74
NC_021684.1	Gnomon	exon	6351303	6351409	2956	NO	106
NC_021696.1	Gnomon	non_coding	6351410	6484211	NA	NA	132801
NC_021684.1	Gnomon	exon	6484212	6485663	2958	NO	1451
NC_021684.1	Gnomon	intron	6485664	6487990	2959	NO	2326
NC_021684.1	Gnomon	exon	6487991	6488419	2960	NO	428
NC_021684.1	Gnomon	intron	6488420	6490726	2961	NO	2306
NC_021684.1	Gnomon	exon	6490727	6491051	2962	NO	324
NC_021696.1	Gnomon	non_coding	6491052	6538707	NA	NA	47655
NC_021684.1	Gnomon	exon	6538708	6538934	2964	NO	226
NC_021684.1	Gnomon	intron	6538935	6551508	2965	NO	12573
NC_021684.1	Gnomon	exon	6551509	6551649	2966	NO	140
NC_021684.1	Gnomon	intron	6551650	6565629	2967	NO	13979
NC_021684.1	Gnomon	exon	6565630	6565725	2968	NO	95
NC_021684.1	Gnomon	intron	6565726	6566939	2969	NO	1213
NC_021684.1	Gnomon	exon	6566940	6567008	2970	NO	68
NC_021684.1	Gnomon	intron	6567009	6574785	2971	NO	7776
NC_021684.1	Gnomon	exon	6574786	6574919	2972	NO	133
NC_021684.1	Gnomon	intron	6574920	6579975	2973	NO	5055
NC_021684.1	Gnomon	exon	6579976	6580091	2974	NO	115
NC_021684.1	Gnomon	intron	6580092	6581358	2975	NO	1266
NC_021684.1	Gnomon	exon	6581359	6581466	2976	NO	107
NC_021684.1	Gnomon	intron	6581467	6582573	2977	NO	1106
NC_021684.1	Gnomon	exon	6582574	6582753	2978	NO	179
NC_021684.1	Gnomon	intron	6582754	6583585	2979	NO	831
NC_021684.1	Gnomon	exon	6583586	6583757	2980	NO	171
NC_021684.1	Gnomon	intron	6583758	6584429	2981	NO	671
NC_021684.1	Gnomon	exon	6584430	6584514	2982	NO	84
NC_021684.1	Gnomon	intron	6584515	6584945	2983	NO	430
NC_021684.1	Gnomon	exon	6584946	6585012	2984	NO	66
NC_021684.1	Gnomon	intron	6585013	6585545	2985	NO	532
NC_021684.1	Gnomon	exon	6585546	6585556	2986	NO	10
NC_021684.1	Gnomon	intron	6585557	6585751	2987	NO	194
NC_021684.1	Gnomon	exon	6585752	6585781	2988	NO	29
NC_021684.1	Gnomon	intron	6585782	6588063	2989	NO	2281
NC_021684.1	Gnomon	exon	6588064	6589804	2990	NO	1740
NC_021684.1	Gnomon	intron	6589805	6595121	2991	NO	5316
NC_021684.1	Gnomon	exon	6595122	6595377	2992	NO	255
NC_021684.1	Gnomon	intron	6595378	6614315	2993	NO	18937
NC_021684.1	Gnomon	exon	6614316	6615058	2994	NO	742
NC_021684.1	Gnomon	intron	6615059	6615593	2995	NO	534
NC_021684.1	Gnomon	exon	6615594	6615645	2996	NO	51
NC_021684.1	Gnomon	intron	6615646	6616243	2997	NO	597
NC_021684.1	Gnomon	exon	6616244	6616925	2998	NO	681
NC_021696.1	Gnomon	non_coding	6616926	6618903	NA	NA	1977
NC_021684.1	Gnomon	exon	6618904	6619187	3000	NO	283
NC_021684.1	Gnomon	intron	6619188	6619933	3001	NO	745
NC_021684.1	Gnomon	exon	6619934	6620140	3002	NO	206
NC_021684.1	Gnomon	intron	6620141	6621102	3003	NO	961
NC_021684.1	Gnomon	exon	6621103	6621258	3004	NO	155
NC_021684.1	Gnomon	intron	6621259	6621339	3005	NO	80
NC_021684.1	Gnomon	exon	6621340	6621562	3006	NO	222
NC_021684.1	Gnomon	intron	6621563	6621623	3007	NO	60
NC_021684.1	Gnomon	exon	6621624	6621742	3008	NO	118
NC_021684.1	Gnomon	intron	6621743	6622172	3009	NO	429
NC_021684.1	Gnomon	exon	6622173	6622357	3010	NO	184
NC_021684.1	Gnomon	intron	6622358	6622903	3011	NO	545
NC_021684.1	Gnomon	exon	6622904	6623083	3012	NO	179
NC_021684.1	Gnomon	intron	6623084	6623245	3013	NO	161
NC_021684.1	Gnomon	exon	6623246	6623410	3014	NO	164
NC_021684.1	Gnomon	intron	6623411	6624496	3015	NO	1085
NC_021684.1	Gnomon	exon	6624497	6624765	3016	NO	268
NC_021684.1	Gnomon	intron	6624766	6625207	3017	NO	441
NC_021684.1	Gnomon	exon	6625208	6625370	3018	NO	162
NC_021684.1	Gnomon	intron	6625371	6625898	3019	NO	527
NC_021684.1	Gnomon	exon	6625899	6626190	3020	NO	291
NC_021696.1	Gnomon	non_coding	6626191	6631999	NA	NA	5808
NC_021684.1	Gnomon	exon	6632000	6632267	3022	NO	267
NC_021684.1	Gnomon	intron	6632268	6632392	3023	NO	124
NC_021684.1	Gnomon	exon	6632393	6632514	3024	NO	121
NC_021684.1	Gnomon	intron	6632515	6632870	3025	NO	355
NC_021684.1	Gnomon	exon	6632871	6633021	3026	NO	150
NC_021684.1	Gnomon	intron	6633022	6633151	3027	NO	129
NC_021684.1	Gnomon	exon	6633152	6633277	3028	NO	125
NC_021684.1	Gnomon	intron	6633278	6638491	3029	NO	5213
NC_021684.1	Gnomon	exon	6638492	6638593	3030	NO	101
NC_021684.1	Gnomon	intron	6638594	6639310	3031	NO	716
NC_021684.1	Gnomon	exon	6639311	6639406	3032	NO	95
NC_021684.1	Gnomon	intron	6639407	6639598	3033	NO	191
NC_021684.1	Gnomon	exon	6639599	6639712	3034	NO	113
NC_021684.1	Gnomon	intron	6639713	6639850	3035	NO	137
NC_021684.1	Gnomon	exon	6639851	6639955	3036	NO	104
NC_021684.1	Gnomon	intron	6639956	6640714	3037	NO	758
NC_021684.1	Gnomon	exon	6640715	6640810	3038	NO	95
NC_021684.1	Gnomon	intron	6640811	6642121	3039	NO	1310
NC_021684.1	Gnomon	exon	6642122	6642300	3040	NO	178
NC_021684.1	Gnomon	intron	6642301	6645803	3041	NO	3502
NC_021684.1	Gnomon	exon	6645804	6645931	3042	NO	127
NC_021696.1	Gnomon	non_coding	6645932	6655823	NA	NA	9891
NC_021684.1	Gnomon	exon	6655824	6655834	3044	NO	10
NC_021684.1	Gnomon	intron	6655835	6656564	3045	NO	729
NC_021684.1	Gnomon	exon	6656565	6656688	3046	NO	123
NC_021684.1	Gnomon	intron	6656689	6657288	3047	NO	599
NC_021684.1	Gnomon	exon	6657289	6657546	3048	NO	257
NC_021684.1	Gnomon	intron	6657547	6658120	3049	NO	573
NC_021684.1	Gnomon	exon	6658121	6658233	3050	NO	112
NC_021684.1	Gnomon	intron	6658234	6659237	3051	NO	1003
NC_021684.1	Gnomon	exon	6659238	6659322	3052	NO	84
NC_021684.1	Gnomon	intron	6659323	6659650	3053	NO	327
NC_021684.1	Gnomon	exon	6659651	6659769	3054	NO	118
NC_021684.1	Gnomon	intron	6659770	6660232	3055	NO	462
NC_021684.1	Gnomon	exon	6660233	6660296	3056	NO	63
NC_021684.1	Gnomon	intron	6660297	6661130	3057	NO	833
NC_021684.1	Gnomon	exon	6661131	6661238	3058	NO	107
NC_021684.1	Gnomon	intron	6661239	6661438	3059	NO	199
NC_021684.1	Gnomon	exon	6661439	6661587	3060	NO	148
NC_021684.1	Gnomon	intron	6661588	6661861	3061	NO	273
NC_021684.1	Gnomon	exon	6661862	6663126	3062	NO	1264
NC_021696.1	Gnomon	non_coding	6663127	6666262	NA	NA	3135
NC_021684.1	Gnomon	exon	6666263	6667412	3064	NO	1149
NC_021684.1	Gnomon	intron	6667413	6667590	3065	NO	177
NC_021684.1	Gnomon	exon	6667591	6667733	3066	NO	142
NC_021684.1	Gnomon	intron	6667734	6669509	3067	NO	1775
NC_021684.1	Gnomon	exon	6669510	6669579	3068	NO	69
NC_021684.1	Gnomon	intron	6669580	6669703	3069	NO	123
NC_021684.1	Gnomon	exon	6669704	6669859	3070	NO	155
NC_021684.1	Gnomon	intron	6669860	6670582	3071	NO	722
NC_021684.1	Gnomon	exon	6670583	6670699	3072	NO	116
NC_021684.1	Gnomon	intron	6670700	6672776	3073	NO	2076
NC_021684.1	Gnomon	exon	6672777	6672876	3074	NO	99
NC_021684.1	Gnomon	intron	6672877	6673064	3075	NO	187
NC_021684.1	Gnomon	exon	6673065	6673131	3076	NO	66
NC_021684.1	Gnomon	intron	6673132	6677242	3077	NO	4110
NC_021684.1	Gnomon	exon	6677243	6677340	3078	NO	97
NC_021684.1	Gnomon	intron	6677341	6682206	3079	NO	4865
NC_021684.1	Gnomon	exon	6682207	6682445	3080	NO	238
NC_021696.1	Gnomon	non_coding	6682446	6749331	NA	NA	66885
NC_021684.1	Gnomon	exon	6749332	6749677	3082	NO	345
NC_021684.1	Gnomon	intron	6749678	6750232	3083	NO	554
NC_021684.1	Gnomon	exon	6750233	6750305	3084	NO	72
NC_021684.1	Gnomon	intron	6750306	6752908	3085	NO	2602
NC_021684.1	Gnomon	exon	6752909	6753074	3086	NO	165
NC_021684.1	Gnomon	intron	6753075	6753644	3087	NO	569
NC_021684.1	Gnomon	exon	6753645	6753801	3088	NO	156
NC_021684.1	Gnomon	intron	6753802	6754293	3089	NO	491
NC_021684.1	Gnomon	exon	6754294	6754426	3090	NO	132
NC_021684.1	Gnomon	intron	6754427	6755377	3091	NO	950
NC_021684.1	Gnomon	exon	6755378	6755536	3092	NO	158
NC_021684.1	Gnomon	intron	6755537	6756057	3093	NO	520
NC_021684.1	Gnomon	exon	6756058	6756310	3094	NO	252
NC_021684.1	Gnomon	intron	6756311	6757548	3095	NO	1237
NC_021684.1	Gnomon	exon	6757549	6757706	3096	NO	157
NC_021684.1	Gnomon	intron	6757707	6758577	3097	NO	870
NC_021684.1	Gnomon	exon	6758578	6758789	3098	NO	211
NC_021684.1	Gnomon	intron	6758790	6760041	3099	NO	1251
NC_021684.1	Gnomon	exon	6760042	6760337	3100	NO	295
NC_021684.1	Gnomon	intron	6760338	6761341	3101	NO	1003
NC_021684.1	Gnomon	exon	6761342	6761492	3102	NO	150
NC_021684.1	Gnomon	intron	6761493	6762060	3103	NO	567
NC_021684.1	Gnomon	exon	6762061	6762254	3104	NO	193
NC_021684.1	Gnomon	intron	6762255	6763274	3105	NO	1019
NC_021684.1	Gnomon	exon	6763275	6763500	3106	NO	225
NC_021684.1	Gnomon	intron	6763501	6764110	3107	NO	609
NC_021684.1	Gnomon	exon	6764111	6764230	3108	NO	119
NC_021684.1	Gnomon	intron	6764231	6765014	3109	NO	783
NC_021684.1	Gnomon	exon	6765015	6765097	3110	NO	82
NC_021684.1	Gnomon	intron	6765098	6766518	3111	NO	1420
NC_021684.1	Gnomon	exon	6766519	6766660	3112	NO	141
NC_021684.1	Gnomon	intron	6766661	6767728	3113	NO	1067
NC_021684.1	Gnomon	exon	6767729	6767884	3114	NO	155
NC_021684.1	Gnomon	intron	6767885	6768932	3115	NO	1047
NC_021684.1	Gnomon	exon	6768933	6769131	3116	NO	198
NC_021684.1	Gnomon	intron	6769132	6770915	3117	NO	1783
NC_021684.1	Gnomon	exon	6770916	6771169	3118	NO	253
NC_021684.1	Gnomon	intron	6771170	6772082	3119	NO	912
NC_021684.1	Gnomon	exon	6772083	6772295	3120	NO	212
NC_021684.1	Gnomon	intron	6772296	6772983	3121	NO	687
NC_021684.1	Gnomon	exon	6772984	6773148	3122	NO	164
NC_021684.1	Gnomon	intron	6773149	6773835	3123	NO	686
NC_021684.1	Gnomon	exon	6773836	6773957	3124	NO	121
NC_021684.1	Gnomon	intron	6773958	6774517	3125	NO	559
NC_021684.1	Gnomon	exon	6774518	6774623	3126	NO	105
NC_021684.1	Gnomon	intron	6774624	6775724	3127	NO	1100
NC_021684.1	Gnomon	exon	6775725	6775904	3128	NO	179
NC_021684.1	Gnomon	intron	6775905	6776748	3129	NO	843
NC_021684.1	Gnomon	exon	6776749	6776889	3130	NO	140
NC_021684.1	Gnomon	intron	6776890	6777493	3131	NO	603
NC_021684.1	Gnomon	exon	6777494	6777657	3132	NO	163
NC_021684.1	Gnomon	intron	6777658	6778022	3133	NO	364
NC_021684.1	Gnomon	exon	6778023	6778136	3134	NO	113
NC_021684.1	Gnomon	intron	6778137	6778741	3135	NO	604
NC_021684.1	Gnomon	exon	6778742	6778930	3136	NO	188
NC_021684.1	Gnomon	intron	6778931	6779943	3137	NO	1012
NC_021684.1	Gnomon	exon	6779944	6780049	3138	NO	105
NC_021684.1	Gnomon	intron	6780050	6781114	3139	NO	1064
NC_021684.1	Gnomon	exon	6781115	6781228	3140	NO	113
NC_021684.1	Gnomon	intron	6781229	6781554	3141	NO	325
NC_021684.1	Gnomon	exon	6781555	6781704	3142	NO	149
NC_021684.1	Gnomon	intron	6781705	6782192	3143	NO	487
NC_021684.1	Gnomon	exon	6782193	6782279	3144	NO	86
NC_021684.1	Gnomon	intron	6782280	6782377	3145	NO	97
NC_021684.1	Gnomon	exon	6782378	6782564	3146	NO	186
NC_021684.1	Gnomon	intron	6782565	6782673	3147	NO	108
NC_021684.1	Gnomon	exon	6782674	6782765	3148	NO	91
NC_021684.1	Gnomon	intron	6782766	6783223	3149	NO	457
NC_021684.1	Gnomon	exon	6783224	6783378	3150	NO	154
NC_021684.1	Gnomon	intron	6783379	6784923	3151	NO	1544
NC_021684.1	Gnomon	exon	6784924	6785101	3152	NO	177
NC_021684.1	Gnomon	intron	6785102	6785216	3153	NO	114
NC_021684.1	Gnomon	exon	6785217	6785411	3154	NO	194
NC_021684.1	Gnomon	intron	6785412	6786063	3155	NO	651
NC_021684.1	Gnomon	exon	6786064	6786183	3156	NO	119
NC_021684.1	Gnomon	intron	6786184	6786787	3157	NO	603
NC_021684.1	Gnomon	exon	6786788	6786946	3158	NO	158
NC_021684.1	Gnomon	intron	6786947	6787216	3159	NO	269
NC_021684.1	Gnomon	exon	6787217	6787318	3160	NO	101
NC_021684.1	Gnomon	intron	6787319	6788553	3161	NO	1234
NC_021684.1	Gnomon	exon	6788554	6788694	3162	NO	140
NC_021684.1	Gnomon	intron	6788695	6789174	3163	NO	479
NC_021684.1	Gnomon	exon	6789175	6789335	3164	NO	160
NC_021684.1	Gnomon	intron	6789336	6790081	3165	NO	745
NC_021684.1	Gnomon	exon	6790082	6790239	3166	NO	157
NC_021684.1	Gnomon	intron	6790240	6790372	3167	NO	132
NC_021684.1	Gnomon	exon	6790373	6790546	3168	NO	173
NC_021684.1	Gnomon	intron	6790547	6790919	3169	NO	372
NC_021684.1	Gnomon	exon	6790920	6790958	3170	NO	38
NC_021684.1	Gnomon	intron	6790959	6792031	3171	NO	1072
NC_021684.1	Gnomon	exon	6792032	6792210	3172	NO	178
NC_021684.1	Gnomon	intron	6792211	6794387	3173	NO	2176
NC_021684.1	Gnomon	exon	6794388	6794618	3174	NO	230
NC_021684.1	Gnomon	intron	6794619	6795987	3175	NO	1368
NC_021684.1	Gnomon	exon	6795988	6796184	3176	NO	196
NC_021684.1	Gnomon	intron	6796185	6796566	3177	NO	381
NC_021684.1	Gnomon	exon	6796567	6796702	3178	NO	135
NC_021684.1	Gnomon	intron	6796703	6797844	3179	NO	1141
NC_021684.1	Gnomon	exon	6797845	6798053	3180	NO	208
NC_021684.1	Gnomon	intron	6798054	6798844	3181	NO	790
NC_021684.1	Gnomon	exon	6798845	6799016	3182	NO	171
NC_021684.1	Gnomon	intron	6799017	6799488	3183	NO	471
NC_021684.1	Gnomon	exon	6799489	6799680	3184	NO	191
NC_021684.1	Gnomon	intron	6799681	6800256	3185	NO	575
NC_021684.1	Gnomon	exon	6800257	6800367	3186	NO	110
NC_021684.1	Gnomon	intron	6800368	6801417	3187	NO	1049
NC_021684.1	Gnomon	exon	6801418	6801603	3188	NO	185
NC_021684.1	Gnomon	intron	6801604	6802471	3189	NO	867
NC_021684.1	Gnomon	exon	6802472	6802790	3190	NO	318
NC_021684.1	Gnomon	intron	6802791	6803213	3191	NO	422
NC_021684.1	Gnomon	exon	6803214	6803430	3192	NO	216
NC_021684.1	Gnomon	intron	6803431	6804138	3193	NO	707
NC_021684.1	Gnomon	exon	6804139	6804563	3194	NO	424
NC_021684.1	Gnomon	intron	6804564	6804716	3195	NO	152
NC_021684.1	Gnomon	exon	6804717	6805428	3196	NO	711
NC_021684.1	Gnomon	intron	6805429	6806488	3197	NO	1059
NC_021684.1	Gnomon	exon	6806489	6806680	3198	NO	191
NC_021684.1	Gnomon	intron	6806681	6807125	3199	NO	444
NC_021684.1	Gnomon	exon	6807126	6807293	3200	NO	167
NC_021684.1	Gnomon	intron	6807294	6807567	3201	NO	273
NC_021684.1	Gnomon	exon	6807568	6807759	3202	NO	191
NC_021684.1	Gnomon	intron	6807760	6808172	3203	NO	412
NC_021684.1	Gnomon	exon	6808173	6808304	3204	NO	131
NC_021684.1	Gnomon	intron	6808305	6808579	3205	NO	274
NC_021684.1	Gnomon	exon	6808580	6808705	3206	NO	125
NC_021684.1	Gnomon	intron	6808706	6809147	3207	NO	441
NC_021684.1	Gnomon	exon	6809148	6809267	3208	NO	119
NC_021684.1	Gnomon	intron	6809268	6810086	3209	NO	818
NC_021684.1	Gnomon	exon	6810087	6810236	3210	NO	149
NC_021684.1	Gnomon	intron	6810237	6810643	3211	NO	406
NC_021684.1	Gnomon	exon	6810644	6810804	3212	NO	160
NC_021684.1	Gnomon	intron	6810805	6810915	3213	NO	110
NC_021684.1	Gnomon	exon	6810916	6811141	3214	NO	225
NC_021684.1	Gnomon	intron	6811142	6811227	3215	NO	85
NC_021684.1	Gnomon	exon	6811228	6811423	3216	NO	195
NC_021684.1	Gnomon	intron	6811424	6811621	3217	NO	197
NC_021684.1	Gnomon	exon	6811622	6811773	3218	NO	151
NC_021684.1	Gnomon	intron	6811774	6812248	3219	NO	474
NC_021684.1	Gnomon	exon	6812249	6812445	3220	NO	196
NC_021684.1	Gnomon	intron	6812446	6812856	3221	NO	410
NC_021684.1	Gnomon	exon	6812857	6813001	3222	NO	144
NC_021684.1	Gnomon	intron	6813002	6813431	3223	NO	429
NC_021684.1	Gnomon	exon	6813432	6813590	3224	NO	158
NC_021684.1	Gnomon	intron	6813591	6813993	3225	NO	402
NC_021684.1	Gnomon	exon	6813994	6814125	3226	NO	131
NC_021684.1	Gnomon	intron	6814126	6814311	3227	NO	185
NC_021684.1	Gnomon	exon	6814312	6814482	3228	NO	170
NC_021684.1	Gnomon	intron	6814483	6814944	3229	NO	461
NC_021684.1	Gnomon	exon	6814945	6815124	3230	NO	179
NC_021684.1	Gnomon	intron	6815125	6815201	3231	NO	76
NC_021684.1	Gnomon	exon	6815202	6815378	3232	NO	176
NC_021684.1	Gnomon	intron	6815379	6815553	3233	NO	174
NC_021684.1	Gnomon	exon	6815554	6815724	3234	NO	170
NC_021684.1	Gnomon	intron	6815725	6815923	3235	NO	198
NC_021684.1	Gnomon	exon	6815924	6816054	3236	NO	130
NC_021684.1	Gnomon	intron	6816055	6816398	3237	NO	343
NC_021684.1	Gnomon	exon	6816399	6816543	3238	NO	144
NC_021684.1	Gnomon	intron	6816544	6816784	3239	NO	240
NC_021684.1	Gnomon	exon	6816785	6816991	3240	NO	206
NC_021684.1	Gnomon	intron	6816992	6817415	3241	NO	423
NC_021684.1	Gnomon	exon	6817416	6817650	3242	NO	234
NC_021684.1	Gnomon	intron	6817651	6817971	3243	NO	320
NC_021684.1	Gnomon	exon	6817972	6818238	3244	NO	266
NC_021696.1	Gnomon	non_coding	6818239	6818387	NA	NA	148
NC_021684.1	Gnomon	exon	6818388	6819789	3246	NO	1401
NC_021684.1	Gnomon	intron	6819790	6820079	3247	NO	289
NC_021684.1	Gnomon	exon	6820080	6820152	3248	NO	72
NC_021684.1	Gnomon	intron	6820153	6820644	3249	NO	491
NC_021684.1	Gnomon	exon	6820645	6820737	3250	NO	92
NC_021684.1	Gnomon	intron	6820738	6821439	3251	NO	701
NC_021684.1	Gnomon	exon	6821440	6821597	3252	NO	157
NC_021684.1	Gnomon	intron	6821598	6821705	3253	NO	107
NC_021684.1	Gnomon	exon	6821706	6822178	3254	NO	472
NC_021684.1	Gnomon	intron	6822179	6822780	3255	NO	601
NC_021684.1	Gnomon	exon	6822781	6822914	3256	NO	133
NC_021684.1	Gnomon	intron	6822915	6824193	3257	NO	1278
NC_021684.1	Gnomon	exon	6824194	6824381	3258	NO	187
NC_021684.1	Gnomon	intron	6824382	6824775	3259	NO	393
NC_021684.1	Gnomon	exon	6824776	6824893	3260	NO	117
NC_021684.1	Gnomon	intron	6824894	6825204	3261	NO	310
NC_021684.1	Gnomon	exon	6825205	6825328	3262	NO	123
NC_021684.1	Gnomon	intron	6825329	6826060	3263	NO	731
NC_021684.1	Gnomon	exon	6826061	6826139	3264	NO	78
NC_021684.1	Gnomon	intron	6826140	6826694	3265	NO	554
NC_021684.1	Gnomon	exon	6826695	6826837	3266	NO	142
NC_021684.1	Gnomon	intron	6826838	6826908	3267	NO	70
NC_021684.1	Gnomon	exon	6826909	6826970	3268	NO	61
NC_021684.1	Gnomon	intron	6826971	6827453	3269	NO	482
NC_021684.1	Gnomon	exon	6827454	6827573	3270	NO	119
NC_021684.1	Gnomon	intron	6827574	6827968	3271	NO	394
NC_021684.1	Gnomon	exon	6827969	6828101	3272	NO	132
NC_021684.1	Gnomon	intron	6828102	6828771	3273	NO	669
NC_021684.1	Gnomon	exon	6828772	6828826	3274	NO	54
NC_021684.1	Gnomon	intron	6828827	6828924	3275	NO	97
NC_021684.1	Gnomon	exon	6828925	6829012	3276	NO	87
NC_021684.1	Gnomon	intron	6829013	6830880	3277	NO	1867
NC_021684.1	Gnomon	exon	6830881	6830889	3278	NO	8
NC_021696.1	Gnomon	non_coding	6830890	6833911	NA	NA	3021
NC_021684.1	Gnomon	exon	6833912	6835513	3280	NO	1601
NC_021684.1	Gnomon	intron	6835514	6835604	3281	NO	90
NC_021684.1	Gnomon	exon	6835605	6835744	3282	NO	139
NC_021684.1	Gnomon	intron	6835745	6836039	3283	NO	294
NC_021684.1	Gnomon	exon	6836040	6836262	3284	NO	222
NC_021684.1	Gnomon	intron	6836263	6836409	3285	NO	146
NC_021684.1	Gnomon	exon	6836410	6836451	3286	NO	41
NC_021684.1	Gnomon	intron	6836452	6836712	3287	NO	260
NC_021684.1	Gnomon	exon	6836713	6836804	3288	NO	91
NC_021684.1	Gnomon	intron	6836805	6836923	3289	NO	118
NC_021684.1	Gnomon	exon	6836924	6837155	3290	NO	231
NC_021684.1	Gnomon	intron	6837156	6837415	3291	NO	259
NC_021684.1	Gnomon	exon	6837416	6837560	3292	NO	144
NC_021684.1	Gnomon	intron	6837561	6837735	3293	NO	174
NC_021684.1	Gnomon	exon	6837736	6837805	3294	NO	69
NC_021684.1	Gnomon	intron	6837806	6837902	3295	NO	96
NC_021684.1	Gnomon	exon	6837903	6838017	3296	NO	114
NC_021684.1	Gnomon	intron	6838018	6838094	3297	NO	76
NC_021684.1	Gnomon	exon	6838095	6838237	3298	NO	142
NC_021684.1	Gnomon	intron	6838238	6838475	3299	NO	237
NC_021684.1	Gnomon	exon	6838476	6838592	3300	NO	116
NC_021684.1	Gnomon	intron	6838593	6838675	3301	NO	82
NC_021684.1	Gnomon	exon	6838676	6838766	3302	NO	90
NC_021684.1	Gnomon	intron	6838767	6839351	3303	NO	584
NC_021684.1	Gnomon	exon	6839352	6839471	3304	NO	119
NC_021684.1	Gnomon	intron	6839472	6840921	3305	NO	1449
NC_021684.1	Gnomon	exon	6840922	6840984	3306	NO	62
NC_021684.1	Gnomon	intron	6840985	6842014	3307	NO	1029
NC_021684.1	Gnomon	exon	6842015	6842184	3308	NO	169
NC_021696.1	Gnomon	non_coding	6842185	6846974	NA	NA	4789
NC_021684.1	Gnomon	exon	6846975	6847536	3310	NO	561
NC_021684.1	Gnomon	intron	6847537	6847644	3311	NO	107
NC_021684.1	Gnomon	exon	6847645	6847705	3312	NO	60
NC_021684.1	Gnomon	intron	6847706	6847958	3313	NO	252
NC_021684.1	Gnomon	exon	6847959	6848038	3314	NO	79
NC_021684.1	Gnomon	intron	6848039	6848133	3315	NO	94
NC_021684.1	Gnomon	exon	6848134	6848202	3316	NO	68
NC_021684.1	Gnomon	intron	6848203	6848287	3317	NO	84
NC_021684.1	Gnomon	exon	6848288	6848432	3318	NO	144
NC_021684.1	Gnomon	intron	6848433	6848620	3319	NO	187
NC_021684.1	Gnomon	exon	6848621	6848670	3320	NO	49
NC_021684.1	Gnomon	intron	6848671	6848771	3321	NO	100
NC_021684.1	Gnomon	exon	6848772	6848845	3322	NO	73
NC_021684.1	Gnomon	intron	6848846	6848954	3323	NO	108
NC_021684.1	Gnomon	exon	6848955	6849011	3324	NO	56
NC_021684.1	Gnomon	intron	6849012	6849237	3325	NO	225
NC_021684.1	Gnomon	exon	6849238	6849327	3326	NO	89
NC_021684.1	Gnomon	intron	6849328	6849583	3327	NO	255
NC_021684.1	Gnomon	exon	6849584	6849660	3328	NO	76
NC_021684.1	Gnomon	intron	6849661	6849850	3329	NO	189
NC_021684.1	Gnomon	exon	6849851	6849945	3330	NO	94
NC_021684.1	Gnomon	intron	6849946	6850205	3331	NO	259
NC_021684.1	Gnomon	exon	6850206	6850310	3332	NO	104
NC_021684.1	Gnomon	intron	6850311	6850835	3333	NO	524
NC_021684.1	Gnomon	exon	6850836	6850900	3334	NO	64
NC_021684.1	Gnomon	intron	6850901	6851505	3335	NO	604
NC_021684.1	Gnomon	exon	6851506	6851672	3336	NO	166
NC_021696.1	Gnomon	non_coding	6851673	6851696	NA	NA	23
NC_021684.1	Gnomon	exon	6851697	6851795	3338	NO	98
NC_021684.1	Gnomon	intron	6851796	6852241	3339	NO	445
NC_021684.1	Gnomon	exon	6852242	6852304	3340	NO	62
NC_021684.1	Gnomon	intron	6852305	6852857	3341	NO	552
NC_021684.1	Gnomon	exon	6852858	6854045	3342	NO	1187
NC_021696.1	Gnomon	non_coding	6854046	6854400	NA	NA	354
NC_021684.1	Gnomon	exon	6854401	6854775	3344	NO	374
NC_021684.1	Gnomon	intron	6854776	6855007	3345	NO	231
NC_021684.1	Gnomon	exon	6855008	6855243	3346	NO	235
NC_021684.1	Gnomon	intron	6855244	6855533	3347	NO	289
NC_021684.1	Gnomon	exon	6855534	6855649	3348	NO	115
NC_021684.1	Gnomon	intron	6855650	6855766	3349	NO	116
NC_021684.1	Gnomon	exon	6855767	6856234	3350	NO	467
NC_021696.1	Gnomon	non_coding	6856235	6857210	NA	NA	975
NC_021684.1	Gnomon	exon	6857211	6857255	3352	NO	44
